NOMREG;NOMDEP;FERME;ANNREOUV;NOM DU MUSEE;ADR;CP;VILLE;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;OUI;;Musée Baroncelli;Rue Victor-Hugo;13460;SAINTES-MARIES-DE-LA-MER;http://www.saintesmaries.com/fr/accueil/village/le-musee.html;;
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;NON;;Musée de Salon et de la Crau;Château de l'Empéri 1, Montée du Puech;13300;SALON-DE-PROVENCE;http://www.visitsalondeprovence.com/fr/quatre_musees.php#guidemusees;;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;BOUCHES DU RHONE;NON;;Musée de l'Empéri de Salon et de la Crau;Montée du Puech;13300;SALON-DE-PROVENCE;Site de la ville www.salon-de-provence.org - www.visitsalondeprovence.com/fr;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;HAUTES-ALPES;OUI;;Musée du Vieux Queyras;;5470;AIGUILLES;http://museum.cg05.fr/3939-musee-du-vieux-queyras.htm;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;HAUTES-ALPES;NON;;Musée Départemental des Hautes-Alpes;6, Avenue Maréchal Foch;5000;GAP;http://museum.cg05.fr ou site du conseil général;01/11-01/04;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;OUI;;Musée des tourneurs;Rue Haute;83630;AIGUINES;;;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée des Arts et d’Histoire;103, Rue Carnot;83230;BORMES-LES-MIMOSAS;;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;OUI;;Musée du Pays Brignolais;Place du Palais des Comtes de Provence;83170;BRIGNOLES;www.museebrignolais.com;01/01,01/04,25/12;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée Municipal de Draguignan;9, Rue de la République;83300;DRAGUIGNAN;Site de la ville - www.ville-draguignan.fr;01/01,01/04,25/12;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;OUI;;Musée de la Société d’Etudes Scientifiques et Achéologiques;21, allées d'Azémar;83300;DRAGUIGNAN;;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée des A.T.P. de Moyenne Provence;Communauté d'Agglomération Dracenoise 15, Rue Roumanille;83300;DRAGUIGNAN;www.dracenie.com rubrique musées;;
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée de l'Artillerie;Quartier Bonaparte D. 59 B.P. 400 Avenue de la Grande Armée - D 59;83007;DRAGUIGNAN Cedex;http://musee-artillerie.chez-alice.fr;;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée Archéologique Municipal;Salle du Vieux Fréjus Place Calvini;83600;FREJUS;www.frejus.fr/Musee_Archeologique__155.html;;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée des Troupes de Marine;B.P. 94;83608;FREJUS Cedex;www.ville-frejus.fr/hermes/culture/musee.htm;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée du site d'Olbia;3204 Route de l'Almanarre;83400;HYERES Cedex;Site de la ville : http://www.ville-hyeres.fr/;01/11-01/04;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée Jean Aicard;Villa les Lauriers Roses 705, Avenue du 8 Mai 1945;83130;LE POUVEREL LA GARDE;Site de la ville de Toulon;01/01,01/04,25/12;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée Archéologique;Parvis de la Vieille Eglise;83700;SAINT-RAPHAËL;www.musee-saintraphael.com;01/01,01/04,25/12;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée de l'Annonciade;Quai Saint-Raphaël Place Georges Grammont;83990;SAINT-TROPEZ;www.saint-tropez.tv/html/annonciade.html;01/11-01/04;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée du Vêtement Provençal (Jean Aicard);Rue Jules Ferry;83210;SOLLIES-VILLE;www.solliesville.fr;01/01,01/04,25/12;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée National de la Marine de Toulon;Place Monsenergue Quai de Norfolk;83000;TOULON;www.musee-marine.fr/site/fr/toulon_presentation;;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Musée d'Art;113, Boulevard du Maréchal Leclerc;83000;TOULON;Site de la ville;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAR;NON;;Muséum d'Histoire Naturelle de Toulon et du Var;737 Chemin du Jonquet;83200;TOULON;www.museum-toulon.org;;10-12,14-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;OUI;;Musée Municipal d'Archéologie;14, Place du Postel;84400;APT;Site OT de la ville;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée du Petit Palais;Place du Palais des Papes;84000;AVIGNON;www.petit-palais.org;;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Calvet (et musée Lapidaire);65, Rue Joseph Vernet;84000;AVIGNON;www.musee-calvet.org & www.musee-lapidaire.org;24/12,25/12,11/11;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Muséum d'Histoire Naturelle Esprit Requien;67, Rue Joseph Vernet;84000;AVIGNON;www.museum-avignon.org;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Sobirats;112, Rue du Collège;84200;CARPENTRAS;Site de la ville;01/11-01/04;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Comtadin-Duplessis;234, Boulevard Albin-Durand;84200;CARPENTRAS;Site de la ville;01/11-01/04;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;OUI;;Musée Lapidaire et Archéologie;Rue des Saintes Maries;84200;CARPENTRAS;;01/01,01/04,25/12;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;OUI;;Musée Jouve;52, Place Castil-Blaze;84300;CAVAILLON;www.cavaillon.org;;
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée de l'Hôtel Dieu;Porte d'Avignon;84300;CAVAILLON;www.cavaillon.org;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Synagogue Musée Juif Comtadin;Rue Hébraïque;84300;CAVAILLON;www.cavaillon.org;01/11-01/04;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Marc Deydier;Rue de l'Eglise;84160;CUCURON;http://www.cucuron-luberon.com/musee-marc-deydier/;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Jean Garcin 39-45 : L'appel de la Liberté;Chemin du Gouffre;84800;FONTAINE-DE-VAUCLUSE;www.vaucluse.fr;;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée-Bibliothèque François Pétrarque;Rive gauche de la Sorgue;84800;FONTAINE-DE-VAUCLUSE;www.vaucluse.fr/pages/page/num/519/lan/1;01/11-01/04;13-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;OUI;;Musée Philippe de Girard;Hötel de ville;84160;LOUMARIN - CADENET;;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Municipal Camille Pautet;27, Rue St-Nazaire;84380;MAZAN;Sie de la ville : http://www.mazan.fr;;sept-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Municipal;Société Culture Espace Rue Madeleine Roch;84100;ORANGE;www.theatre-antique.com;;9-12,14-17
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Municipal;Hôtel de Ville;84390;SAULT;Site de la ville - www.mairie-sault-84.fr;11/11,01/12-01/04;
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée Archéologique Théo Desplans;Hôtel de Ville Cours Taulignan;84110;VAISON-LA-ROMAINE;Site de la ville - www.vaison-la-romaine.com;;10-12:30,13:30-18
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;NON;;Musée du Cartonnage et de l'Imprimerie;3, Avenue du Maréchal Foch;84600;VALREAS;www.vaucluse.fr/pages/page/num/1037/lan/1;;sept-18
REUNION;REUNION;OUI;;Muséum Agricole et Industriel Stella Matutina;6,Allée des Flamboyants;97424;PITON-SAINT-LEU;www.stellamatutina.fr;01/01,01/04,25/12;
REUNION;REUNION;NON;;Musée Départemental de la Réunion - Musée Léon Dierx;28, rue de Paris;97400;SAINT-DENIS;www.cg974.fr;;sept-18
REUNION;REUNION;NON;;Muséum d'Histoire Naturelle;1, rue Poivre;97400;SAINT-DENIS DE LA REUNION;http//www.cg974.fr/museum;;9-12,14-17
REUNION;REUNION;NON;;Musée Historique de Villèle;Domaine Panon-Desbassayns-Villèle B.P. N° 2;97435;SAINT-GILLES-LES-HAUTS;Site internet du Conseil général - http//www.cg974.fr;11/11,01/12-01/04;13-18
REUNION;REUNION;NON;;Musée des Arts Décoratifs de l’Océan indien (MADOI);17 A, Chemin Rouge;97450;SAINT-LOUIS;http://www.madoi.re/;;
RHÔNE-ALPES;AIN;NON;;Musée Départemental des Pays De l'Ain;34, rue du Général Delestraint;1000;BOURG-EN-BRESSE;www.musees.ain.fr;;9-12,14-17
RHÔNE-ALPES;AIN;NON;;Musée du Brou;Monastère Royal de Brou 63, Boulevard de Brou;1000;BOURG-EN-BRESSE;http://brou.munuments-nationaux.fr;;9-12,14-17
RHÔNE-ALPES;AIN;NON;;Musée de la Société d'Histoire et d'Archéologie;Mairie;1470;BRIORD;;01/11-01/04;9-12,14-17
RHÔNE-ALPES;AIN;NON;;Musée Archéologique;Place de l'Eglise;1580;IZERNORE;www.archeologie-izernore.com;;sept-18
RHÔNE-ALPES;AIN;NON;;Musée Départemental du Bugey-Valmorey;Maison Renaissance;1260;LOCHIEU;www.musees.ain.fr;11/11,01/12-01/04;9-12,14-17
RHÔNE-ALPES;AIN;NON;;Musée d'Histoire de la Résistance et de la Déportation de L'Ain et du Haut Jura;3, Montée de l'Abbaye;1130;NANTUA;www.musees.ain.fr;;10-12,14-18
RHÔNE-ALPES;AIN;NON;;Musée du Peigne et de la Plasturgie;Centre Culturel Aragon Place Georges Pompidou;1100;OYONNAX;Site de la ville : www.ville-oyonnax.fr/culture/museepeigneetplast.php;24/12,25/12,11/11;10-12,14-18
RHÔNE-ALPES;AIN;NON;;Musée du Vieux Pérouges;Place du Tilleul;1800;PEROUGES;www.ostelleriedeperouges.com;;
RHÔNE-ALPES;AIN;NON;;Musée Chintreuil;Hôtel de Ville 66, Rue Maréchal de Lattre de Tassigny;1190;PONT-DE-VAUX;www.musee-chintreuil.com;;10-12:30,13:30-18
RHÔNE-ALPES;AIN;NON;;Musée de la Bresse - Domaine les Planons;Domaine des Planons Hameau de la Mulatière;1380;SAINT-CYR-SUR-MENTHON;www.musees.ain.fr;11/11,01/12-01/04;sept-18
RHÔNE-ALPES;AIN;NON;;Musée Louis Jourdan;Mairie Place Louis Jourdan;1240;SAINT-PAUL-DE-VARAX;;;9-12,14-17
RHÔNE-ALPES;AIN;OUI;;Musée du Bois;Place de la République;1420;SEYSSEL;;;13-18
RHÔNE-ALPES;AIN;NON;;Musée Départemental du Revermont;Cuisiat;1370;TREFFORT-CUISIAT;www.treffort-cuisiat.com/musee.htm;01/01,01/04,25/12;13-18
RHÔNE-ALPES;AIN;OUI;;Musée de la Dombe;Maison de la Dombes;1330;VILLARS DE LA DOMBE;;;
RHÔNE-ALPES;ARDECHE;NON;;Musée Vivarois César Filhol;15, Rue Jean-Baptiste Béchetoille;7100;ANNONAY;www.cc-bassin-annonay.fr/-Le-Musee-Cesar-Filhol-.html;01/01,01/04,25/12;
RHÔNE-ALPES;ARDECHE;NON;;Musée Régional;Centre d'accueil Espace Fernand Aubert;7140;LES VANS;;11/11,01/12-01/04;sept-18
RHÔNE-ALPES;ARDECHE;OUI;;Musée Régional de Préhistoire;Orgnac Grand Site de France;7150;ORGNAC-L'AVEN;www.orgnac.com;;9-12,14-17
RHÔNE-ALPES;ARDECHE;OUI;;Musée de la terre ardéchoise;2, Place des Récollets;7000;PRIVAS;;;10-12:30,13:30-18
RHÔNE-ALPES;ARDECHE;OUI;;Musée de la Batellerie du Rhône;154, rue Auguste Vincent;7340;SERRIERES;www.serrieres-ardeche.fr;;10-12:30,13:30-18
RHÔNE-ALPES;ARDECHE;NON;;Musée et Site Archéologiques;Place de la Déesse Soïo;7130;SOYONS;www.soyons.fr;;9-12,14-17
RHÔNE-ALPES;ARDECHE;NON;;Musée du Rhône;14, Place Auguste Faure;7300;TOURNON-SUR-RHÔNE;www.ville-tournon.com/chateau-musee;;
RHÔNE-ALPES;DRÔME;NON;;Musée d'Histoire et d'Archéologie;11, Rue Camille-Buffardel;26150;DIE;www.museediois.wix.com/musee;24/12,25/12,11/11;
RHÔNE-ALPES;DRÔME;NON;;Château de Grignan;Le Château;26230;GRIGNAN;;01/01,01/04,25/12;9-12,14-17
RHÔNE-ALPES;DRÔME;OUI;;Musée du Château des Adhémars;Mairie Place Emile Loubet;26200;MONTELIMAR;www.cg26.fr/fr/tourisme/chateaux/montelimar.html;11/11,01/12-01/04;10-12:30,13:30-18
RHÔNE-ALPES;DRÔME;NON;;Musée d'Art Sacré;Le Village;26540;MOURS SAINT-EUSEBE;http://museeartsacre.free.fr;;13-18
RHÔNE-ALPES;DRÔME;NON;;Musée International de la Chaussure;Portail Roger-Vivier Rue Bistour;26100;ROMANS;www.ville-romans.com;;9-12,14-17
RHÔNE-ALPES;DRÔME;NON;;Musée d'Archéologie Tricastine;B.P. 44;26131;SAINT-PAUL-TROIS-CHATEAUX Cedex;www.ville-saintpaultroischateaux.fr/-Musee-d-archeologie-tricastine-.html;;
RHÔNE-ALPES;DRÔME;OUI;;Musée des Beaux-Arts;Mairie, Place de la Liberté B.P. 2119;26021;VALENCE Cedex;www.musee-valence.org;;13-18
RHÔNE-ALPES;DRÔME;NON;;Musée du site Préhistorique;La Hâle;26420;VASSIEUX-EN-VERCORS;www.prehistoire-vercors.fr;;9-12,14-17
RHÔNE-ALPES;HAUTE-SAVOIE;NON;;Musée-château d'Annecy;Place du château;74000;ANNECY;http://musees.agglo-annecy.fr;01/11-01/04;sept-18
RHÔNE-ALPES;HAUTE-SAVOIE;NON;;Musée Alpin;89, Avenue Michel Croz;74400;CHAMONIX;Site de la ville - www.chamonix.com;;10-12,14-18
RHÔNE-ALPES;HAUTE-SAVOIE;NON;;Musée Léon Marès;Château de Montrottier 60, Allée du Château;74330;LOVAGNY;www.chateaudemontrottier.com ou www.academie-florimontane.fr;24/12,25/12,11/11;10-12:30,13:30-18
RHÔNE-ALPES;HAUTE-SAVOIE;OUI;;Musée de Rumilly et de l'Albanais;"""Les Tabacs"" 23, Avenue Gantin";74150;RUMILLY;;;sept-18
RHÔNE-ALPES;HAUTE-SAVOIE;NON;;Musée des Vallées de Thônes;2, Rue Blanche;74230;THONES;;11/11,01/12-01/04;
RHÔNE-ALPES;HAUTE-SAVOIE;NON;;Musée du Chablais;Château de Sonnaz 2, Rue Michaud;74200;THONON-LES-BAINS;Site de la ville;;
RHÔNE-ALPES;ISERE;OUI;;Conservatoire - Musée des Industries Hydroélectriques;Le Verney de Vaujany B.P. 9;38114;ALLEMONT;www.musee-hydrelec.fr;24/12,25/12,11/11;
RHÔNE-ALPES;ISERE;NON;;Musée Jadis Allevard;Parc des Forges;38580;ALLEVARD-LES-BAINS;www.museedallevard@wordpress.com;01/11-01/04;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Musée d'Huez et de l'Oisans;Route de la Poste;38750;ALPE D'HUEZ;www.musee.alpedhuez.com;;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Musée Gallo-Romain;B.P. 17;38490;AOSTE;www.musee-archeologique-aoste.fr;11/11,01/12-01/04;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Musée de Bourgoin-Jallieu;17, Rue Victor Hugo;38300;BOURGOIN-JALLIEU;www.bourgoinjallieu.fr;;
RHÔNE-ALPES;ISERE;NON;;Musée - Parc Archéologique du Lac de Paladru;15, Place de l'Eglise;38850;CHARAVINES;www.museelacdepaladru.com;11/11,01/12-01/04;10-12:30,13:30-18
RHÔNE-ALPES;ISERE;NON;;Musée Géo-Charles;1, Rue Géo-Charles;38130;ECHIROLLES;www.ville-echirolles.fr/sortir/geocharles/geocharles.html;24/12,25/12;10-12:30,13:30-18
RHÔNE-ALPES;ISERE;NON;;Musée de Grenoble;5 Place de Lavalette;38000;GRENOBLE;www.museedegrenoble.fr;24/12,25/12,11/11;13-18
RHÔNE-ALPES;ISERE;NON;;Musée Archéologique Grenoble Saint-Laurent;Place Saint-Laurent;38000;GRENOBLE;www.musee-archeologique-grenoble.com;01/11-01/04;10-12:30,13:30-18
RHÔNE-ALPES;ISERE;NON;;Musée de la Résistance de la Déportation de l'Isère;14, rue Hébert;38000;GRENOBLE;www.resistance-en-isere.fr;11/11,01/12-01/04;9-12,14-17
RHÔNE-ALPES;ISERE;OUI;;Musée Stendhal;1, Rue Hector Berlioz;38000;GRENOBLE;Site du patrimoine de l'Isère - www.patrimoine-en-isere.fr;;9-12,14-17
RHÔNE-ALPES;ISERE;NON;;Muséum d'Histoire Naturelle de Grenoble;1, Rue Dolomieu B.P. 3022;38816;GRENOBLE Cedex 1;www.museum-grenoble.fr;;9-12,14-17
RHÔNE-ALPES;ISERE;NON;;Musée Dauphinois;30, Rue Maurice Gignoux;38031;GRENOBLE Cedex 1;www.musee-dauphinois.fr;01/11-01/04;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Maison du Patrimoine de Hières-sur-Amby;Montée de la Cure;38118;HIERES SUR AMBY;www.musee.larina-hieres.com ou Site du patrimoine en isère - www.patrimoine-en-isere.fr;24/12,25/12,11/11;9-12,14-17
RHÔNE-ALPES;ISERE;NON;;Musée Matheysin;Maison Caral Rue du Colonel Escallon;38350;LA MURE;www.matheysine.com/musee-mathesin ou www.patrimoine-en-isere.fr;24/12,25/12,11/11;
RHÔNE-ALPES;ISERE;NON;;Musée Hébert;Chemin Hébert;38700;LA TRONCHE;www.musee-hebert.fr;;
RHÔNE-ALPES;ISERE;NON;;Musée Hector Berlioz;69, Rue de la République B.P. 63;38261;LA-COTE-SAINT-ANDRE Cedex;www.musee-hector-berlioz.com;11/11,01/12-01/04;13-18
RHÔNE-ALPES;ISERE;NON;;Musée de la Grande Chartreuse;La Correrie;38380;SAINT-PIERRE-DE-CHARTREUSE;www.musee-grande-chartreuse.fr;;10-12:30,13:30-18
RHÔNE-ALPES;ISERE;NON;;Musée des Beaux-Arts et d'Archéologie;Place de Miremont;38200;VIENNE;www.musees-vienne.fr - Site du patrimoine de l'Isère;;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Musée-Cloître Saint-André-Le-Bas;Cours Saint-André-le-Bas;38200;VIENNE;www.musees-vienne.fr  Site du patrimoine de l'Isère;;10-12,14-18
RHÔNE-ALPES;ISERE;NON;;Musée Lapidaire Saint-Pierre;Place Saint-Pierre;38200;VIENNE;www.musees-vienne.fr  - Site du patrimoine de l'Isère;;
RHÔNE-ALPES;ISERE;NON;;Musée Départemental de la Révolution Française;Domaine départemental de la Vizille B.P. 1753;38220;VIZILLE;www.musee-revolution-francaise.fr;;sept-18
RHÔNE-ALPES;ISERE;NON;;Musée Lucien Mainssieux;B.P. 268 7, Place Léon Chaloin;38507;VOIRON Cedex;www.ville-voiron.fr;01/01,01/04,25/12;10-12,14-18
RHÔNE-ALPES;LOIRE;NON;;Musée Alice Taverne;Rue de la Grye;42820;AMBIERLE;http://alicetaverne-musee.pagesperso-orange.fr/accueil/accueil.html;;10-12:30,13:30-18
RHÔNE-ALPES;LOIRE;NON;;Musée de la Soierie;9, Boulevard Général Leclerc B.P. 14;42190;CHARLIEU;http://www.ville-charlieu.fr/avoir/musees/musee-de-la-soierie;;sept-18
RHÔNE-ALPES;LOIRE;NON;;Musée Hospitalier;9, Boulevard du Général Leclerc B.P. 14;42190;CHARLIEU;http://www.ville-charlieu.fr/avoir/musees/le-musee-hospitalier;24/12,25/12,11/11;
RHÔNE-ALPES;LOIRE;NON;;Atelier - Musée du Chapeau;31, Rue Martouret;42140;CHAZELLES-SUR-LYON;www.museeduchapeau.com;24/12,25/12;10-12,14-18
RHÔNE-ALPES;LOIRE;NON;;Musée d'Histoire du  20ème Siècle - Résistance et Déportation;Rue du Couvent;42380;ESTIVAREILLES;;;9-12,14-17
RHÔNE-ALPES;LOIRE;NON;;Musée d'Archéologie;3, Rue Victor de Laprade;42110;FEURS;Site de la ville : www.feurs.org;;9-12,14-17
RHÔNE-ALPES;LOIRE;OUI;;Musée Historial;Mairie Le Bourg;42260;GREZOLLES;;24/12,25/12,11/11;
RHÔNE-ALPES;LOIRE;NON;;Musée d'Allard;13, Boulevard de la Préfecture;42600;MONTBRISON;Site de la ville;;10-12:30,13:30-18
RHÔNE-ALPES;LOIRE;NON;;Musée de la Diana;7, Rue Florimont-Robertet;42600;MONTBRISON;www.ladiana.com;;
RHÔNE-ALPES;LOIRE;OUI;;Musée du Vieux Pommiers;Mairie Le Bourg;42260;POMMIERS-EN-FOREZ;;24/12,25/12;9-12,14-17
RHÔNE-ALPES;LOIRE;OUI;;Musée de la Maille;RUE DE SAINT-ANDRE;42300;RIORGES;L'Ecomusée du Roannais a récupéré les collections du musée;24/12,25/12,11/11;10-12,14-18
RHÔNE-ALPES;LOIRE;NON;;Musée des Beaux-Arts et d'Archéologie J. Dechelette;22, Rue Anatole France;42300;ROANNE;Site de la mairie;24/12,25/12;13-18
RHÔNE-ALPES;LOIRE;OUI;;Ecomusée du Roannais;Passage Général Giraud;42300;ROANNE;;24/12,25/12,11/11;
RHÔNE-ALPES;LOIRE;NON;;Musée d'Art Moderne de St-Etienne Métropole;La Terrasse;42000;SAINT-ETIENNE;www.mam-st-etienne.fr/;;9-12,14-17
RHÔNE-ALPES;LOIRE;NON;;Musée de la Mine / Site Couriot;3, Boulevard Franchet d'Esperey;42000;SAINT-ETIENNE;www.musee-mine.saint-etienne.fr OU site de la ville : www.saint-etienne.fr;01/01,01/04,25/12;10-12,14-18
RHÔNE-ALPES;LOIRE;NON;;Musée Folklorique du Vieux Saint-Etienne;Chomat de Villeneuve 13 bis, Rue Gambetta;42000;SAINT-ETIENNE;www.vieux-saint-etienne.com;01/11-01/04;
RHÔNE-ALPES;LOIRE;NON;;Musée d'Art et d'Industrie;2, Place Louis Comte;42026;SAINT-ETIENNE Cedex 1;"www.musee-art-industrie.saint-etienne.fr ou www.saint-etienne.fr rubrique ""vivre la culture""";;
RHÔNE-ALPES;LOIRE;NON;;Château de la Bastie d'Urfé;;42130;SAINT-ETIENNE-LE-MOLARD;Site du conseil général;;10-12:30,13:30-18
RHÔNE-ALPES;LOIRE;NON;;Musée Municipal;Place de l'hôtel de Ville;42260;SAINT-GERMAIN-LAVAL;;;13-18
RHÔNE-ALPES;LOIRE;NON;;Musée des Civilisations;Place Madeleine Rousseau;42170;SAINT-JUST-SAINT-RAMBERT;;;10-12:30,13:30-18
RHÔNE-ALPES;LOIRE;NON;;Musée Rural;Quartier Saint-Joseph;42550;USSON EN FOREZ;www.ecomusee-usson-en-forez.fr;;13-18
RHÔNE-ALPES;RHÔNE;NON;;Musée Barthélemy-Thimonnier;Place de l'Hôtel de Ville;69550;AMPLEPUIS;www.graha-museethimonnier.org site de la ville;24/12,25/12;9-12,14-17
RHÔNE-ALPES;RHÔNE;NON;;Musée Folklorique et Traditions Populaires Marius Audin;Place de l'Hôtel de Ville;69430;BEAUJEU;www.beaujeu.com/musee.html ou http://www.culture-beaujolais.fr/?Musee-des-Arts-et-des-Traditions;;9-12,14-17
RHÔNE-ALPES;RHÔNE;NON;;Musée d'Art Contemporain de Lyon;Cité Internationale 81, Quai Charles de Gaulle;69006;LYON;www.moca-lyon.org;24/12,25/12;10-12,14-18
RHÔNE-ALPES;RHÔNE;NON;;Musée de l'Imprimerie;13, Rue de la Poulaillerie;69002;LYON;www.imprimerie.lyon.fr;24/12,25/12,11/11;
RHÔNE-ALPES;RHÔNE;NON;;Musée des Arts Décoratifs;34, Rue de la Charité;69002;LYON;www.musee-des-tissus.com;;9-12,14-17
RHÔNE-ALPES;RHÔNE;OUI;;Musée des Hospices Civils de Lyon;Hôtel Dieu 1, Place de l'Hôpital;69002;LYON;www.chu-lyon.fr/internet/chu/musee/presentation_musee.htm;24/12,25/12;
RHÔNE-ALPES;RHÔNE;NON;;Musée Historique des Tissus;34, Rue de la Charité;69002;LYON;www.musee-des-tissus.com;24/12,25/12,11/11;10-12,14-18
RHÔNE-ALPES;RHÔNE;NON;;Musée des Beaux-Arts;20, Place des Terreaux;69001;LYON;www.mba-lyon.fr;;sept-18
RHÔNE-ALPES;RHÔNE;NON;;Musée de la Civilisation Gallo-Romaine;17, Rue Cléberg;69005;LYON;www.musees-gallo-romains.com;;13-18
RHÔNE-ALPES;RHÔNE;OUI;;Muséum - Musée des Confluences;10, Rue Boileau;69006;LYON;www.museedesconfluences.fr;;13-18
RHÔNE-ALPES;RHÔNE;NON;;Musée des Sapeurs-Pompiers de Lyon;CASC Musée 17, Rue Rabelais;69003;LYON;www.museepompiers.com/;;sept-18
RHÔNE-ALPES;RHÔNE;NON;;Centre d'Histoire de la Résistance et de la Déportation;14, Avenue Berthelot;69007;LYON;www.chrd.lyon.fr;;sept-18
RHÔNE-ALPES;RHÔNE;OUI;;Musée des Confluences;10, Rue Boileau;69006;LYON;www.museedesconfluences.fr;;10-12:30,13:30-18
RHÔNE-ALPES;RHÔNE;NON;;Musées Gadagne;1, Place du Petit Collège;69005;LYON;www.gadagne.musees.lyon.fr;01/11-01/04;sept-18
RHÔNE-ALPES;RHÔNE;NON;;Musée Henri Malartre;Automobiles - Cycles - Motos B.P. n° 7;69270;ROCHETAILLEE-SUR-SAONE;www.musee-malartre.com;24/12,25/12,11/11;10-12:30,13:30-18
RHÔNE-ALPES;RHÔNE;NON;;Musée Archéologique;Route Départementale 502 2, Chemin de la Plaine;69560;SAINT-ROMAIN-EN-GAL;www.musees-gallo-romains.com ou www.rhone.fr;;10-12,14-18
RHÔNE-ALPES;RHÔNE;OUI;;Ecomusée du Haut Beaujolais;La Manufacture-Marnand;69240;THIZY;http://www.haut-beaujolais.org;;10-12:30,13:30-18
RHÔNE-ALPES;RHÔNE;NON;;Musée Paul Dini;2, Place Faubert;69400;VILLEFRANCHE-SUR-SAONE;www.musee-paul-dini.com;;10-12:30,13:30-18
RHÔNE-ALPES;SAVOIE;NON;;Musée archéologique et minéralogique Pierre Borrione;Maison du Tourisme Vallée 1139 Avenue de Tarentaise - B.P. 55;73212;AIME-EN-TARENTAISE Cedex;www.aimesavoie.com (site de l'OT);24/12,25/12,11/11;sept-18
RHÔNE-ALPES;SAVOIE;OUI;;Musée Lapidaire;Place Maurice Mollard;73100;AIX-LES-BAINS;;11/11,01/12-01/04;9-12,14-17
RHÔNE-ALPES;SAVOIE;NON;;Musée du docteur Faure;"Villa ""Les Chimères"" 10, Boulevard des Côtes";73100;AIX-LES-BAINS;Site de la ville - www.aixlesbains.fr;24/12,25/12,11/11;10-12,14-18
